49438,chinese,sesame oil
49438,chinese,chinese rice wine
49438,chinese,egg noodles
49438,chinese,yellow onion
49438,chinese,chicken stock
49438,chinese,chinese celery
49438,chinese,garlic
49438,chinese,pork
49438,chinese,green onions
49438,chinese,canola oil
21395,italian,chicken stock
21395,italian,olive oil
21395,italian,onions
21395,italian,garlic bulb
21395,italian,chicken legs
21395,italian,thyme
21395,italian,tomatoes
21395,italian,red wine
21395,italian,pasta
21395,italian,red chili peppers
21395,italian,chopped parsley
23689,mexican,white onion
23689,mexican,hot water
23689,mexican,fine sea salt
23689,mexican,parsley sprigs
23689,mexican,garlic cloves
23689,mexican,white rice
23689,mexican,canola oil
11992,japanese,lemongrass
11992,japanese,napa cabbage
11992,japanese,semi firm tofu
11992,japanese,snow peas
11992,japanese,sambal ulek
11992,japanese,udon
11992,japanese,rice vinegar
11992,japanese,carrots
11992,japanese,dashi kombu
11992,japanese,tamari soy sauce
11992,japanese,yams
11992,japanese,sliced green onions
11992,japanese,water
11992,japanese,peeled fresh ginger
11992,japanese,dried shiitake mushrooms
11992,japanese,chopped cilantro fresh
29494,chinese,Sriracha
29494,chinese,beer
29494,chinese,garlic
29494,chinese,char siu sauce
29494,chinese,pickle juice
29494,chinese,pork ribs
29494,chinese,salt
37332,mexican,garlic powder
37332,mexican,salt
37332,mexican,pepper
37332,mexican,green onions
37332,mexican,corn tortillas
37332,mexican,cheddar cheese
37332,mexican,sliced olives
37332,mexican,hamburger
37332,mexican,chili
37332,mexican,diced tomatoes
702,italian,olive oil
702,italian,salt
702,italian,orzo
702,italian,red bell pepper
702,italian,grated parmesan cheese
702,italian,"frozen chopped spinach, thawed and squeezed dry"
702,italian,pepper
702,italian,garlic
702,italian,onions
87,filipino,less sodium soy sauce
87,filipino,onions
87,filipino,ground pepper
87,filipino,salt
87,filipino,water
87,filipino,garlic
87,filipino,lean ground beef
87,filipino,green beans
8768,indian,tomatoes
8768,indian,cilantro leaves
8768,indian,onions
8768,indian,paneer
8768,indian,cumin seed
8768,indian,capsicum
8768,indian,green chilies
8768,indian,salt
8768,indian,oil
860,thai,brown sugar
860,thai,Thai red curry paste
860,thai,chicken stock
860,thai,lime juice
860,thai,red chili peppers
860,thai,coconut milk
860,thai,chicken breast fillets
860,thai,pumpkin
36045,southern_us,sugar
36045,southern_us,red wine vinegar
36045,southern_us,garlic cloves
36045,southern_us,sliced green onions
36045,southern_us,fresh basil
36045,southern_us,salad greens
36045,southern_us,salt
36045,southern_us,cucumber
36045,southern_us,green bell pepper
36045,southern_us,tomato juice
36045,southern_us,hot sauce
36045,southern_us,large shrimp
36045,southern_us,tomatoes
36045,southern_us,black pepper
36045,southern_us,extra-virgin olive oil
36045,southern_us,green beans
40812,southern_us,crystallized ginger
40812,southern_us,butter
40812,southern_us,softened butter
40812,southern_us,melted butter
40812,southern_us,baking powder
40812,southern_us,all-purpose flour
40812,southern_us,fresh blueberries
40812,southern_us,salt
40812,southern_us,granulated sugar
40812,southern_us,buttermilk
40812,southern_us,confectioners sugar
39641,mexican,fresh lime juice
39641,mexican,water
39641,mexican,sugar
39641,mexican,fresh lemon juice
21734,vietnamese,sugar
21734,vietnamese,salt
21734,vietnamese,corn starch
21734,vietnamese,canola oil
21734,vietnamese,catfish fillets
21734,vietnamese,water
21734,vietnamese,all-purpose flour
21734,vietnamese,fresh lime juice
21734,vietnamese,black pepper
21734,vietnamese,seasoned rice wine vinegar
21734,vietnamese,bok choy
21734,vietnamese,sliced green onions
21734,vietnamese,fish sauce
21734,vietnamese,cooking spray
21734,vietnamese,hot chili sauce
21734,vietnamese,five-spice powder
11019,vietnamese,chiles
11019,vietnamese,baguette
11019,vietnamese,cilantro
11019,vietnamese,cucumber
11019,vietnamese,sugar
11019,vietnamese,shallots
11019,vietnamese,oil
11019,vietnamese,mayonaise
11019,vietnamese,pickled carrots
11019,vietnamese,garlic
11019,vietnamese,pepper
11019,vietnamese,daikon
11019,vietnamese,shrimp
18896,thai,fish sauce
18896,thai,lemon grass
18896,thai,"egg noodles, cooked and drained"
18896,thai,onions
18896,thai,red chili peppers
18896,thai,mixed vegetables
18896,thai,juice
18896,thai,coriander
18896,thai,brown sugar
18896,thai,chili powder
18896,thai,low sodium chicken stock
18896,thai,chicken thighs
18896,thai,green curry paste
18896,thai,garlic
18896,thai,coconut milk
18896,thai,cumin
14386,mexican,tomatoes
14386,mexican,corn kernels
14386,mexican,chicken meat
14386,mexican,cilantro leaves
14386,mexican,sour cream
14386,mexican,tomato sauce
14386,mexican,garbanzo beans
14386,mexican,purple onion
14386,mexican,grated jack cheese
14386,mexican,green bell pepper
14386,mexican,kidney beans
14386,mexican,prepar salsa
14386,mexican,tortilla chips
14386,mexican,minced garlic
14386,mexican,ground black pepper
14386,mexican,salt
14386,mexican,sharp cheddar cheese
3456,southern_us,pepper
3456,southern_us,fresh thyme
3456,southern_us,field peas
3456,southern_us,kosher salt
3456,southern_us,short-grain rice
3456,southern_us,garlic cloves
3456,southern_us,chicken broth
3456,southern_us,water
3456,southern_us,bay leaves
3456,southern_us,smoked ham hocks
3456,southern_us,fresh rosemary
3456,southern_us,sweet onion
3456,southern_us,fatback
14378,italian,olive oil
14378,italian,onions
14378,italian,green cabbage
14378,italian,prosciutto
47120,italian,chicken broth
47120,italian,ranch dressing
47120,italian,mozzarella cheese
47120,italian,pesto
47120,italian,butter
47120,italian,boneless skinless chicken breasts
41874,british,water
41874,british,baking potatoes
41874,british,beef broth
41874,british,rosemary sprigs
41874,british,whole milk
41874,british,salt
41874,british,thyme sprigs
41874,british,spinach
41874,british,unsalted butter
41874,british,extra-virgin olive oil
41874,british,carrots
41874,british,lamb shanks
41874,british,dry white wine
41874,british,all-purpose flour
41874,british,onions
4282,indian,ginger piece
4282,indian,green peas
4282,indian,all-purpose flour
4282,indian,ground turmeric
4282,indian,curry leaves
4282,indian,seeds
4282,indian,salt
4282,indian,oil
4282,indian,potatoes
4282,indian,garlic
4282,indian,green chilies
4282,indian,ground cumin
4282,indian,water
4282,indian,chili powder
4282,indian,cilantro leaves
4282,indian,mustard seeds
21268,mexican,milk
21268,mexican,baking powder
21268,mexican,heavy whipping cream
21268,mexican,cream of tartar
21268,mexican,egg yolks
21268,mexican,all-purpose flour
21268,mexican,egg whites
21268,mexican,vanilla extract
21268,mexican,sweetened condensed milk
21268,mexican,evaporated milk
21268,mexican,butter
21268,mexican,white sugar
698,chinese,soy sauce
698,chinese,dry sherry
698,chinese,ground ginger
698,chinese,flour
698,chinese,margarine
698,chinese,cold water
698,chinese,water
698,chinese,ground pork
698,chinese,eggs
698,chinese,green onions
698,chinese,corn starch
3255,vietnamese,clove
3255,vietnamese,water
3255,vietnamese,coriander seeds
3255,vietnamese,salt
3255,vietnamese,chopped cilantro fresh
3255,vietnamese,fish sauce
3255,vietnamese,lime
3255,vietnamese,rice noodles
3255,vietnamese,onions
3255,vietnamese,fennel seeds
3255,vietnamese,cooked turkey
3255,vietnamese,chilegarlic sauce
3255,vietnamese,cardamom pods
3255,vietnamese,turkey carcass
3255,vietnamese,fresh ginger
3255,vietnamese,star anise
3255,vietnamese,fresh basil leaves
6063,chinese,starch
6063,chinese,ginger
6063,chinese,soy
6063,chinese,water
6063,chinese,shallots
6063,chinese,salt
6063,chinese,regular tofu
6063,chinese,bean paste
6063,chinese,garlic
6063,chinese,shiitake
6063,chinese,szechwan peppercorns
6063,chinese,oil
23968,chinese,chicken bouillon
23968,chinese,Shaoxing wine
23968,chinese,oil
23968,chinese,bean curd skins
23968,chinese,worcestershire sauce
23968,chinese,yellow chives
23968,chinese,potato starch
23968,chinese,egg whites
23968,chinese,salt
23968,chinese,white pepper
23968,chinese,sesame oil
23968,chinese,shrimp
27785,mexican,tomato paste
27785,mexican,water
27785,mexican,green onions
27785,mexican,cilantro leaves
27785,mexican,corn tortillas
27785,mexican,black beans
27785,mexican,crema mexican
27785,mexican,Mexican oregano
27785,mexican,sharp cheddar cheese
27785,mexican,monterey jack
27785,mexican,lower sodium chicken broth
27785,mexican,olive oil
27785,mexican,ground sirloin
27785,mexican,chopped onion
27785,mexican,fresh lime juice
27785,mexican,kosher salt
27785,mexican,cooking spray
27785,mexican,garlic
27785,mexican,ancho chile pepper
27785,mexican,ground cumin
21961,british,salt
21961,british,pepper
21961,british,boiling potatoes
21961,british,mashed potatoes
21961,british,onions
21961,british,butter
21961,british,cabbage
29118,southern_us,water
29118,southern_us,salt
29118,southern_us,chicken
29118,southern_us,bay leaves
29118,southern_us,freshly ground pepper
29118,southern_us,stone-ground cornmeal
29118,southern_us,all-purpose flour
29118,southern_us,fresh rosemary
29118,southern_us,sea salt
29118,southern_us,lard
11277,southern_us,all-purpose flour
11277,southern_us,dry mustard
11277,southern_us,shredded sharp cheddar cheese
11277,southern_us,apple cider
9745,chinese,vegetable oil
9745,chinese,scallions
9745,chinese,wonton wrappers
9745,chinese,reduced sodium soy sauce
28317,spanish,pepper
28317,spanish,salt
28317,spanish,green onions
28317,spanish,asparagus
28317,spanish,black pepper
28317,spanish,extra-virgin olive oil
5735,filipino,meat
5735,filipino,dried rice noodles
5735,filipino,lemon
5735,filipino,onions
5735,filipino,vegetable oil
5735,filipino,carrots
5735,filipino,soy sauce
5735,filipino,garlic
5735,filipino,cabbage
21290,italian,asparagus
21290,italian,all-purpose flour
21290,italian,milk
21290,italian,fully cooked ham
21290,italian,shredded mozzarella cheese
21290,italian,lasagna noodles
21290,italian,margarine
21290,italian,dried thyme
21290,italian,garlic
44522,italian,active dry yeast
44522,italian,salt
44522,italian,sugar
44522,italian,ground black pepper
44522,italian,olive oil
44522,italian,all-purpose flour
44522,italian,warm water
44522,italian,kalamata
25663,indian,pepper
25663,indian,salt
25663,indian,ground cumin
25663,indian,olive oil
25663,indian,lemon juice
25663,indian,cooking spray
25663,indian,chutney
25663,indian,minced garlic
25663,indian,lamb loin chops
48526,brazilian,kosher salt
48526,brazilian,fish stock
48526,brazilian,filet
48526,brazilian,cooked white rice
48526,brazilian,palm oil
48526,brazilian,thai basil
48526,brazilian,garlic
48526,brazilian,fresh lime juice
48526,brazilian,olive oil
48526,brazilian,cilantro
48526,brazilian,coconut milk
48526,brazilian,plum tomatoes
48526,brazilian,cuban peppers
48526,brazilian,ground black pepper
48526,brazilian,yellow onion
48526,brazilian,medium shrimp
43305,korean,garlic
43305,korean,toasted sesame seeds
43305,korean,soy sauce
43305,korean,scallions
43305,korean,sugar
43305,korean,rice vinegar
43305,korean,gochugaru
43305,korean,toasted sesame oil
7366,spanish,potatoes
7366,spanish,garlic cloves
7366,spanish,chili pepper
7366,spanish,diced tomatoes
7366,spanish,olive oil
7366,spanish,cayenne pepper
7366,spanish,sea salt
7366,spanish,sage
24084,indian,green peas
24084,indian,chopped cilantro fresh
24084,indian,curry powder
24084,indian,dark sesame oil
24084,indian,instant rice
24084,indian,salt
24084,indian,large shrimp
24084,indian,vegetable oil
24084,indian,garlic cloves
39798,vietnamese,dark soy sauce
39798,vietnamese,ground black pepper
39798,vietnamese,pork shoulder
39798,vietnamese,lemongrass
39798,vietnamese,garlic
39798,vietnamese,fish sauce
39798,vietnamese,shallots
39798,vietnamese,honey
39798,vietnamese,oil
39677,southern_us,whipped topping
39677,southern_us,sweetened coconut flakes
39677,southern_us,yellow cake mix
39677,southern_us,sweetened condensed milk
39677,southern_us,cream of coconut
30230,jamaican,lettuce
30230,jamaican,brown sugar
30230,jamaican,dried thyme
30230,jamaican,sandwich bread
30230,jamaican,salt
30230,jamaican,ground cinnamon
30230,jamaican,pork
30230,jamaican,onion powder
30230,jamaican,habanero
30230,jamaican,allspice
30230,jamaican,ground ginger
30230,jamaican,mayonaise
30230,jamaican,garlic powder
30230,jamaican,lemon
30230,jamaican,red bell pepper
30230,jamaican,low sodium soy sauce
30230,jamaican,black pepper
30230,jamaican,vegetable oil
30230,jamaican,purple onion
8499,italian,mozzarella cheese
8499,italian,garlic powder
8499,italian,pasta sauce
8499,italian,olive oil
8499,italian,italian seasoning
8499,italian,eggs
8499,italian,bulk italian sausag
8499,italian,dry bread crumbs
8499,italian,black pepper
8499,italian,eggplant
4445,italian,fennel bulb
4445,italian,pizza doughs
4445,italian,kosher salt
4445,italian,crushed red pepper
4445,italian,olive oil
4445,italian,purple onion
4445,italian,tomatoes
4445,italian,parmigiano reggiano cheese
4445,italian,Italian turkey sausage
9255,southern_us,pepper
9255,southern_us,baking powder
9255,southern_us,chopped pecans
9255,southern_us,yellow corn meal
9255,southern_us,dried thyme
9255,southern_us,salt
9255,southern_us,milk
9255,southern_us,butter
9255,southern_us,sour cream
9255,southern_us,sugar
9255,southern_us,large eggs
9255,southern_us,all-purpose flour
26421,italian,Alfredo sauce
26421,italian,grape tomatoes
26421,italian,shredded mozzarella cheese
26421,italian,cooked bacon
26421,italian,Pillsbury Thin Pizza Crust
26421,italian,arugula
23482,southern_us,fresh parmesan cheese
23482,southern_us,cooking spray
23482,southern_us,dried rosemary
23482,southern_us,dijon mustard
23482,southern_us,dry bread crumbs
23482,southern_us,ground black pepper
23482,southern_us,salt
23482,southern_us,honey
23482,southern_us,low-fat buttermilk
23482,southern_us,chicken thighs
38954,italian,low sodium chicken broth
38954,italian,peas
38954,italian,prosciutto
38954,italian,dry white wine
38954,italian,grated parmesan cheese
38954,italian,butter
38954,italian,orzo pasta
38954,italian,fresh basil leaves
9123,mexican,skim milk
9123,mexican,vanilla extract
9123,mexican,egg substitute
9123,mexican,sugar
5921,indian,sea salt
5921,indian,sugar
5921,indian,Spring! Water
5921,indian,vegetable oil
5921,indian,basmati rice
5921,indian,urad dal
46389,thai,fish sauce
46389,thai,salt
46389,thai,curry paste
46389,thai,mussels
46389,thai,vegetable oil
46389,thai,coconut milk
46389,thai,brown sugar
46389,thai,garlic cloves
46389,thai,diced onions
46389,thai,vegetable stock
46389,thai,chopped cilantro
7602,vietnamese,green cabbage
7602,vietnamese,"boneless, skinless chicken breast"
7602,vietnamese,salt
7602,vietnamese,sugar
7602,vietnamese,peanuts
7602,vietnamese,carrots
7602,vietnamese,canned low sodium chicken broth
7602,vietnamese,lime juice
7602,vietnamese,scallions
7602,vietnamese,soy sauce
7602,vietnamese,red pepper flakes
7602,vietnamese,chopped fresh mint
18950,italian,fresh basil
18950,italian,Italian turkey sausage
18950,italian,olive oil
18950,italian,minced garlic
18950,italian,roasted tomatoes
18950,italian,fresh oregano
16160,italian,sugar
16160,italian,orange juice
16160,italian,water
16160,italian,orange rind
34004,mexican,eggs
34004,mexican,pepper
34004,mexican,jalapeno chilies
34004,mexican,salt
34004,mexican,shredded Monterey Jack cheese
34004,mexican,cotija
34004,mexican,feta cheese
34004,mexican,cilantro
34004,mexican,corn tortillas
34004,mexican,white onion
34004,mexican,agave nectar
34004,mexican,garlic
34004,mexican,chopped cilantro fresh
34004,mexican,chiles
34004,mexican,peeled tomatoes
34004,mexican,vegetable oil
34004,mexican,juice
13875,french,tawny port
13875,french,fig jam
13875,french,fresh lemon juice
13875,french,toast points
13875,french,unsalted butter
13875,french,onions
13875,french,chicken livers
13875,french,allspice
22115,indian,water
22115,indian,semolina
22115,indian,baking powder
22115,indian,rose water
22115,indian,cardamon
22115,indian,ghee
22115,indian,coconut
22115,indian,granulated sugar
22115,indian,vegetable oil
22115,indian,plain flour
22115,indian,milk
22115,indian,powdered milk
36368,indian,curry powder
36368,indian,sea salt
36368,indian,yellow onion
36368,indian,ground turmeric
36368,indian,eggplant
36368,indian,garlic
36368,indian,ground coriander
36368,indian,olive oil
36368,indian,diced tomatoes
36368,indian,chickpeas
36368,indian,ground cumin
36368,indian,ground ginger
36368,indian,pumpkin
36368,indian,cilantro leaves
36368,indian,ground cardamom
43601,russian,fresh orange
43601,russian,granulated sugar
43601,russian,salt
43601,russian,unsalted butter
43601,russian,golden raisins
43601,russian,confectioners sugar
43601,russian,active dry yeast
43601,russian,whole milk
43601,russian,blanched almonds
43601,russian,warm water
43601,russian,large eggs
43601,russian,all-purpose flour
25865,mexican,ground black pepper
25865,mexican,salt
25865,mexican,jalapeno chilies
25865,mexican,chopped cilantro fresh
25865,mexican,hot pepper sauce
25865,mexican,fresh lime juice
25865,mexican,garlic powder
25865,mexican,green onions
25865,mexican,plum tomatoes
33423,spanish,plain low-fat yogurt
33423,spanish,artichokes
